"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay",
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N461","1593","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"BWI","Baltimore, MD","MD","24","Maryland",35,"0910","0911",1.00,1.00,0.00,0,"0900-0959",7.00,"0918","1433",3.00,"1445","1436",-9.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,215.00,205.00,195.00,1.00,1670.00,7,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N353","15","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"0700","0718",18.00,18.00,1.00,1,"0700-0759",15.00,"0733","0957",3.00,"0935","1000",25.00,25.00,1.00,1,"0900-0959",0.00,"",0.00,95.00,102.00,84.00,1.00,580.00,3,18.00,0.00,7.00,0.00,0.00,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N603SW","45","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"1430","1445",15.00,15.00,1.00,1,"1400-1459",11.00,"1456","1718",3.00,"1705","1721",16.00,16.00,1.00,1,"1700-1759",0.00,"",0.00,95.00,96.00,82.00,1.00,580.00,3,0.00,0.00,1.00,0.00,15.00,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N332","375","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"2105","2154",49.00,49.00,1.00,3,"2100-2159",11.00,"2205","0023",3.00,"2330","0026",56.00,56.00,1.00,3,"2300-2359",0.00,"",0.00,85.00,92.00,78.00,1.00,580.00,3,26.00,0.00,7.00,0.00,23.00,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N232","2132","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"0955","1018",23.00,23.00,1.00,1,"0900-0959",8.00,"1026","1249",4.00,"1230","1253",23.00,23.00,1.00,1,"1200-1259",0.00,"",0.00,95.00,95.00,83.00,1.00,580.00,3,0.00,0.00,0.00,0.00,23.00,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N462","2296","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"1120","1120",0.00,0.00,0.00,0,"1100-1159",5.00,"1125","1346",3.00,"1355","1349",-6.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,95.00,89.00,81.00,1.00,580.00,3,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N349","2399","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"1805","1846",41.00,41.00,1.00,2,"1800-1859",8.00,"1854","2116",4.00,"2035","2120",45.00,45.00,1.00,3,"2000-2059",0.00,"",0.00,90.00,94.00,82.00,1.00,580.00,3,0.00,0.00,4.00,0.00,41.00,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N270","2593","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"DAL","Dallas, TX","TX","48","Texas",74,"1610","1622",12.00,12.00,0.00,0,"1600-1659",5.00,"1627","1847",6.00,"1845","1853",8.00,8.00,0.00,0,"1800-1859",0.00,"",0.00,95.00,91.00,80.00,1.00,580.00,3,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N691WN","204","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"ELP","El Paso, TX","TX","48","Texas",74,"0635","0641",6.00,6.00,0.00,0,"0600-0659",14.00,"0655","0733",5.00,"0730","0738",8.00,8.00,0.00,0,"0700-0759",0.00,"",0.00,55.00,57.00,38.00,1.00,223.00,1,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N708SA","749","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"ELP","El Paso, TX","TX","48","Texas",74,"1915","1924",9.00,9.00,0.00,0,"1900-1959",10.00,"1934","2010",5.00,"2005","2015",10.00,10.00,0.00,0,"2000-2059",0.00,"",0.00,50.00,51.00,36.00,1.00,223.00,1,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N479","1166","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"ELP","El Paso, TX","TX","48","Texas",74,"1120","1123",3.00,3.00,0.00,0,"1100-1159",7.00,"1130","1218",11.00,"1215","1229",14.00,14.00,0.00,0,"1200-1259",0.00,"",0.00,55.00,66.00,48.00,1.00,223.00,1,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N227","333","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"HOU","Houston, TX","TX","48","Texas",74,"0650","0706",16.00,16.00,1.00,1,"0600-0659",14.00,"0720","1000",3.00,"0950","1003",13.00,13.00,0.00,0,"0900-0959",0.00,"",0.00,120.00,117.00,100.00,1.00,759.00,4,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N618WN","2351","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"HOU","Houston, TX","TX","48","Texas",74,"1225","1257",32.00,32.00,1.00,2,"1200-1259",8.00,"1305","1551",5.00,"1525","1556",31.00,31.00,1.00,2,"1500-1559",0.00,"",0.00,120.00,119.00,106.00,1.00,759.00,4,4.00,0.00,0.00,0.00,27.00,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N249","2576","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"HOU","Houston, TX","TX","48","Texas",74,"1820","1832",12.00,12.00,0.00,0,"1800-1859",8.00,"1840","2119",7.00,"2115","2126",11.00,11.00,0.00,0,"2100-2159",0.00,"",0.00,115.00,114.00,99.00,1.00,759.00,4,,,,,,
2007,1,1,2,2,2007-01-02,"WN",19393,"WN","N302SW","399","ABQ","Albuquerque, NM","NM","35","New Mexico",86,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1405","1445",40.00,40.00,1.00,2,"1400-1459",9.00,"1454","1501",2.00,"1435","1503",28.00,28.00,1.00,1,"1400-1459",0.00,"",0.00,90.00,78.00,67.00,1.00,487.00,2,13.00,0.00,0.00,0.00,15.00,
